,City ID,City Name,Cloudiness,Wind Speed,Country,Temperature,Feels Like,Min Temp,Max Temp,Barometric Pressure,Humidity,Sea Level,Ground Level,Latitude,Longitude
387,2063036,Port Lincoln,94.0,149.0,AU,63.64,58.32,63.64,63.64,1014.0,73.0,1014.0,1011.0,1.7964280023237222,-172.50601012188253
388,1056899,Sambava,99.0,222.0,MG,72.19,75.34,72.19,72.19,1012.0,85.0,1012.0,1011.0,64.55457998167955,-169.02184704075347
389,3393922,Nísia Floresta,40.0,110.0,BR,79.74,82.74,78.8,80.6,1012.0,78.0,,,,
390,780687,Berlevåg,98.0,47.0,NO,34.52,19.92,34.52,34.52,1009.0,89.0,1009.0,1009.0,,
391,4969398,Lewiston,1.0,310.0,US,13.64,1.04,12.2,15.01,1028.0,61.0,,,57.419055909653366,-79.47199335702729
392,3644417,Ejido,94.0,95.0,VE,65.41,64.53,65.41,65.41,1012.0,66.0,1012.0,884.0,52.224805314052816,95.88228066343538
393,2925533,Hainburg,95.0,146.0,DE,43.09,39.58,41.0,44.01,993.0,84.0,,,25.485419882590293,118.78496823155871
394,3145614,Storforshei,79.0,77.0,NO,25.34,19.22,25.34,25.34,1006.0,91.0,1006.0,997.0,-5.066809476190926,118.1290823057949
395,110690,Faya,0.0,218.0,SA,4.73,44.04,46.4,48.2,1024.0,75.0,,,20.247357448998244,80.14984336720909
396,1586350,Cam Ranh,40.0,30.0,VN,7.88,77.79,78.8,78.8,1015.0,83.0,,,-55.18120687445909,70.96217378173921
397,3464100,Entre Rios,16.0,123.0,BR,69.94,75.06,69.94,69.94,1013.0,97.0,1013.0,995.0,-49.94689507817313,-45.59871640135751
398,1224061,Wattegama,20.0,30.0,LK,7.16,78.17,71.6,71.6,1011.0,100.0,,,76.64596827913678,158.22613478176237
399,118994,Rafsanjān,0.0,135.0,IR,47.26,40.48,47.26,47.26,1022.0,51.0,1022.0,854.0,,
400,184570,Namanga,0.0,31.0,KE,64.02,63.86,64.02,64.02,1014.0,80.0,1014.0,871.0,16.83860525505034,105.48106942660411
401,359783,Assiut,0.0,250.0,EG,4.82,41.59,48.2,48.2,1019.0,66.0,,,,
402,6929460,Panzhihua,0.0,312.0,CN,58.24,55.76,58.24,58.24,1018.0,53.0,1018.0,896.0,87.22543110511907,151.3607463050173
403,3945985,Camaná,81.0,125.0,PE,68.49,69.3,68.49,68.49,1015.0,80.0,1015.0,1013.0,,
404,2022773,Khandyga,100.0,137.0,RU,44.52,-51.92,-44.52,-44.52,1025.0,77.0,1025.0,1003.0,-43.37291979426154,-161.35259234829627
405,3455342,Palmital,52.0,195.0,BR,71.22,75.97,71.22,71.22,1012.0,85.0,1012.0,954.0,-64.529682594527,107.39291690150623
406,3146487,Raudeberg,42.0,167.0,NO,0.45,34.9,45.0,45.0,1006.0,89.0,,,40.57252288423521,171.83884276638628
407,5972762,Hay River,100.0,260.0,CA,2.02,-29.79,-20.2,-20.2,1015.0,75.0,1015.0,993.0,28.936559938161935,-11.225520948989413
408,2027296,Aykhal,90.0,80.0,RU,2.02,-30.93,-20.2,-20.2,1005.0,75.0,,,-87.4356031754293,7.745211177272807
409,5746545,Portland,100.0,197.0,US,47.05,42.22,45.0,48.99,1024.0,95.0,,,17.374305407929697,-123.47354429596017
410,2119283,Zyryanka,100.0,340.0,RU,22.56,-35.46,-22.56,-22.56,1024.0,86.0,1024.0,1019.0,10.9420893337807,-138.94483864395312
411,231947,Katakwi,92.0,120.0,UG,64.08,62.87,64.08,64.08,1012.0,53.0,1012.0,890.0,19.870822716898445,-174.8754807199164
412,5785965,Auburn,90.0,190.0,US,45.82,35.35,44.01,48.0,1018.0,93.0,,,39.7440069043528,159.320012504798
413,1264322,Maibong,0.0,30.0,IN,6.21,61.99,62.1,62.1,1019.0,70.0,1019.0,971.0,26.942473136233232,-82.21185359122823
414,2399001,Mayumba,100.0,183.0,GA,77.14,82.11,77.14,77.14,1009.0,91.0,1009.0,1008.0,44.69650641061128,-81.10696451142866
415,1623197,Tual,100.0,280.0,ID,83.35,83.01,83.35,83.35,1006.0,77.0,1006.0,1006.0,35.878877164705216,-87.49130597029625
416,1028434,Quelimane,98.0,56.0,MZ,78.46,84.54,78.46,78.46,1009.0,84.0,1009.0,1007.0,76.51554402524278,-95.76582283542615
417,307864,Kilis,90.0,50.0,TR,4.82,42.17,48.2,48.2,1014.0,93.0,,,68.66638168657079,-87.07354395986928
418,3454005,Piaçabuçu,100.0,98.0,BR,77.41,80.1,77.41,77.41,1013.0,81.0,1013.0,1013.0,,
419,3379507,Bartica,20.0,80.0,GY,0.77,84.79,77.0,77.0,1011.0,94.0,,,-4.647568997188813,78.09866963620703
420,2027042,Batagay-Alyta,96.0,251.0,RU,30.91,-38.43,-30.91,-30.91,1026.0,50.0,1026.0,954.0,59.31037764313703,142.6171600211693
421,5557293,Sitka,90.0,25.28,US,4.46,33.55,44.6,44.6,990.0,56.0,,,-86.924123625383,-12.31438051677921
422,5970873,Hare Bay,99.0,260.0,CA,24.51,7.86,24.01,24.8,981.0,85.0,981.0,978.0,-69.5383354934624,-74.04628368762947
423,3359638,Walvis Bay,32.0,350.0,,60.89,58.66,60.8,61.0,1013.0,82.0,,,30.738136537333432,-45.181030022139794
424,5367788,Lompoc,1.0,360.0,US,0.5,44.6,50.0,50.0,1024.0,87.0,,,59.742664329807866,72.8803942254826
425,684983,Berteştii de Jos,0.0,15.0,RO,35.49,29.73,35.49,35.49,1026.0,93.0,1026.0,1026.0,,
426,152663,Mugumu,53.0,73.0,TZ,59.74,60.53,59.74,59.74,1012.0,93.0,1012.0,845.0,17.375033379057854,-103.21250988792303
427,3992485,Pinos,5.0,250.0,MX,6.44,58.06,64.4,64.4,1019.0,39.0,,,-53.681226068011966,71.07928978746466
428,3018794,Fécamp,20.0,140.0,FR,43.72,36.7,42.8,44.6,1010.0,93.0,,,,
429,236901,Ouadda,24.0,34.0,CF,70.07,63.59,70.07,70.07,1010.0,23.0,1010.0,930.0,60.60702984835501,-83.21772920752349
430,3416888,Grindavik,0.0,40.0,IS,3.92,25.52,39.2,39.2,998.0,80.0,,,-87.71388484364407,26.533899976926733
431,1152222,Mae Hong Son,90.0,322.0,TH,6.44,68.99,64.4,64.4,1017.0,100.0,,,73.15405340593423,103.4628654420955
432,3388304,São Miguel,20.0,150.0,BR,79.66,83.03,78.8,80.6,1012.0,83.0,,,,
433,2450173,Taoudenni,0.0,49.0,ML,64.89,57.11,64.89,64.89,1014.0,27.0,1014.0,997.0,20.29221196493559,26.61772728878327
434,2381334,Atar,0.0,63.0,MR,6.48,56.75,64.8,64.8,1013.0,28.0,1013.0,987.0,81.77940855468847,-10.991690704918966
435,4301317,Morehead,90.0,71.0,US,39.56,31.06,39.0,41.0,1019.0,55.0,,,19.649081023178297,60.79207623091688
436,1277581,Bāli Chak,0.0,8.0,IN,71.13,67.95,71.13,71.13,1018.0,47.0,1018.0,1016.0,,
437,72181,Marzuq,17.0,317.0,YE,47.82,43.14,47.82,47.82,1018.0,52.0,1018.0,887.0,6.171517523249122,162.6286123664159
438,949224,Thohoyandou,100.0,161.0,ZA,67.46,69.71,67.46,67.46,1012.0,96.0,1012.0,930.0,86.77492175466034,81.64773186042834
439,3446098,Três Lagoas,100.0,304.0,BR,73.87,78.91,73.87,73.87,1012.0,90.0,1012.0,975.0,,
440,2100633,Arawa,99.0,360.0,PG,87.55,94.41,87.55,87.55,1007.0,65.0,1007.0,1005.0,-39.95744481040191,45.172124320190676
441,5870133,Nome,90.0,80.0,US,1.94,4.48,19.4,19.4,999.0,92.0,,,-76.29735182507551,-106.91064888234445
442,769250,Kielce,100.0,209.0,PL,32.63,22.08,32.0,33.01,992.0,1.0,,,52.82059352137617,-18.224857975358816
443,3379316,Lethem,58.0,82.0,GY,77.79,80.26,77.79,77.79,1010.0,76.0,1010.0,1001.0,69.79514328986753,-61.26110448724215
444,933995,Souillac,75.0,100.0,MU,0.77,79.12,77.0,77.0,1015.0,88.0,,,-89.51808294506915,139.31451903333698
445,3137469,Sørland,98.0,44.0,NO,37.58,28.92,37.58,37.58,1006.0,78.0,1006.0,998.0,,
446,5895424,Bay Roberts,90.0,55.25,CA,30.56,6.12,28.99,32.0,983.0,63.0,,,83.4790620558727,58.57918527751329
447,1527121,Tyup,52.0,34.0,KG,1.58,8.22,15.8,15.8,1039.0,84.0,1039.0,846.0,45.49821744454724,22.245287112838156
448,3430545,Morón,0.0,11.01,AR,64.62,61.81,64.0,66.0,1014.0,63.0,,,,
449,3029240,Arrondissement de Caen,0.0,110.0,FR,0.41,34.7,41.0,41.0,1010.0,93.0,,,,
450,2122389,Ossora,100.0,9.0,RU,15.49,0.34,15.49,15.49,992.0,95.0,992.0,991.0,-44.92732812899006,-1.8906191545321462
451,5594956,Hailey,90.0,334.0,US,22.01,15.69,21.0,23.0,1022.0,92.0,,,-50.678738001204636,-144.52795345507812
452,6111696,Port-Cartier,47.0,27.51,CA,14.95,-1.5,14.0,15.8,1014.0,61.0,1014.0,1013.0,-10.2473387963893,59.258922084067734
453,365742,Torit,3.0,173.0,SS,73.45,69.91,73.45,73.45,1009.0,33.0,1009.0,941.0,69.29101293218383,-175.77790081879408
454,2367886,Atakpamé,18.0,198.0,TG,76.12,81.93,76.12,76.12,1009.0,82.0,1009.0,972.0,,
455,1235846,Matara,55.0,60.0,LK,76.48,81.03,76.48,76.48,1012.0,86.0,1012.0,1011.0,25.074348502314706,-157.93762657078264
456,3663142,Novo Aripuanã,97.0,337.0,BR,72.75,79.84,72.75,72.75,1010.0,91.0,1010.0,1006.0,,
457,104515,Makkah al Mukarramah,2.0,39.0,SA,72.07,77.65,72.07,72.07,1014.0,81.0,1014.0,977.0,,
458,4686163,Dickinson,90.0,340.0,US,50.31,44.8,48.99,52.0,1014.0,93.0,,,80.22256104813755,-87.93806501810015
459,5356012,Healdsburg,90.0,270.0,US,50.38,48.33,46.99,54.0,1026.0,76.0,,,-0.920626486348425,-160.78043947809047
460,74185,Jiblah,4.0,89.0,YE,52.16,49.41,52.16,52.16,1016.0,66.0,1016.0,800.0,27.933709312631294,-142.18006129812366
461,3698304,Chimbote,95.0,180.0,PE,6.84,69.55,68.4,68.4,1015.0,79.0,1015.0,1014.0,-44.70444542670562,-168.06144092993935
462,3598787,Champerico,2.0,289.0,GT,66.34,69.01,66.0,66.99,991.0,96.0,,,32.223520631109906,-151.65701274847268
463,3692073,Santiago de Cao,69.0,169.0,PE,6.76,66.0,67.6,67.6,1014.0,82.0,1014.0,1012.0,,
464,1501377,Kungurtug,98.0,229.0,RU,0.32,-3.64,3.2,3.2,1041.0,87.0,1041.0,877.0,-16.495886199573008,-126.23186121653072
465,1033356,Nampula,40.0,30.0,MZ,73.22,75.78,73.0,73.4,1013.0,94.0,,,72.94257107517487,-176.1569422502846
466,1502422,Kosh-Agach,81.0,0.0,RU,1.26,-20.15,-12.6,-12.6,1041.0,83.0,1041.0,823.0,-60.27569711543643,-125.95379009254312
467,5134295,Rome,1.0,358.0,US,16.97,7.86,16.0,18.0,1030.0,61.0,,,,
468,1651531,Ambon City,40.0,250.0,ID,7.52,79.88,75.2,75.2,1010.0,100.0,,,,
469,1795632,Shenjiamen,80.0,349.0,CN,45.28,31.53,45.28,45.28,1034.0,65.0,1034.0,1027.0,58.23030524832302,-120.85497270028173
470,292968,Abu Dhabi,0.0,110.0,AE,61.83,61.34,60.8,62.6,1019.0,77.0,,,-41.132829208485774,-3.3271684314326535
471,2377450,Nouakchott,17.0,340.0,MR,6.26,59.65,62.6,62.6,1012.0,82.0,,,26.761718609156773,50.71623284961339
472,4004293,Ixtapa,90.0,32.0,MX,7.52,81.18,75.2,75.2,1013.0,78.0,,,43.77812115133679,-161.5450505034899
473,1785545,Yuyao,0.0,330.0,CN,41.14,31.55,39.2,43.0,1035.0,51.0,,,-57.041760371818256,-43.712077005482854
474,997140,Heilbron,0.0,97.0,ZA,59.41,55.15,59.41,59.41,1015.0,86.0,1015.0,849.0,61.50357375824393,134.94106647033834
475,2142316,Yeppoon,40.0,330.0,AU,9.14,93.72,91.4,91.4,1007.0,43.0,,,6.712665014118116,165.65834044389413
476,1520253,Zharkent,1.0,77.0,KZ,8.46,1.17,8.46,8.46,1041.0,83.0,1041.0,960.0,-43.94324092042222,22.348229020114445
477,2071860,Esperance,90.0,80.0,AU,6.44,55.74,64.4,64.4,1020.0,52.0,,,1.1146892561185098,61.55603410516005
478,2620279,Hirtshals,9.0,5.01,DK,0.46,43.7,46.0,46.0,1010.0,96.0,,,-24.760812652260725,55.00819931581606
479,567902,Chkalovsk,75.0,240.0,RU,21.09,13.33,21.0,21.2,1023.0,85.0,,,-3.2190015371907066,-14.413988097730538
480,1694759,Parangan,94.0,21.0,PH,83.39,90.1,83.39,83.39,1010.0,72.0,1010.0,1009.0,33.89485496059808,-76.68749275343644
481,2108857,Gizo Government Station,100.0,303.0,SB,85.55,90.55,85.55,85.55,1007.0,73.0,1007.0,1007.0,,
482,2033196,Zhangjiakou,0.0,343.0,CN,9.03,1.27,9.03,9.03,1042.0,71.0,1042.0,945.0,5.158923313473437,-85.77959919699263
483,610529,Atyrau,92.0,130.0,KZ,2.12,4.35,21.2,21.2,1027.0,73.0,,,-22.56213623383576,37.114973119646436
484,5563397,Eureka,77.0,146.0,US,51.73,48.9,51.01,52.0,1024.0,93.0,,,58.50584578608644,-166.21322735099076
485,2037485,Erenhot,0.0,230.0,CN,2.37,-11.29,2.37,2.37,1039.0,87.0,1039.0,915.0,-39.40944453399142,-128.87587008005886
486,1490085,Tarko-Sale,100.0,212.0,RU,9.99,-26.36,-9.99,-9.99,1025.0,81.0,,,-70.64860335028831,-40.693687670313665
487,924572,Nsanje,100.0,139.0,MW,75.85,83.44,75.85,75.85,1009.0,86.0,1009.0,1002.0,-80.66486268225526,-103.02100551990382
488,6201197,Muhafazat Lahij,57.0,85.0,YE,67.46,66.29,67.46,67.46,1016.0,70.0,1016.0,962.0,,
489,763166,Trojan,90.0,190.0,PL,3.56,25.86,35.6,35.6,1017.0,93.0,,,60.14976397474592,-152.76681714465352
490,1278083,Azamgarh,99.0,260.0,IN,64.04,59.0,64.04,64.04,1019.0,43.0,1019.0,1010.0,-42.22771658813513,-96.30923433483026
491,3932145,Pisco,0.0,210.0,PE,67.12,63.12,66.0,68.0,1012.0,82.0,,,-69.49574855824511,104.22767170871151
492,1508894,Borovoy,90.0,220.0,RU,0.05,-3.68,5.0,5.0,1034.0,92.0,,,-13.119616445545105,153.88157862005244
493,3163146,Andenes,47.0,110.0,NO,33.49,20.93,33.01,33.8,1007.0,80.0,,,57.291173679544585,154.23039323271342
494,1254046,Tura,0.0,57.0,IN,64.02,64.49,64.02,64.02,1017.0,76.0,1017.0,974.0,-33.00157276038769,-112.31562995814468
495,3458049,Mandaguari,0.0,122.0,BR,7.88,84.7,78.8,78.8,1014.0,74.0,,,83.40482651421286,34.13005154964969
496,1259811,Phaltan,0.0,136.0,IN,67.78,65.07,67.78,67.78,1016.0,56.0,1016.0,952.0,-59.98328442369627,-89.23986669006445
497,1611197,Chiang Khong,12.0,100.0,TH,6.44,68.99,64.4,64.4,1018.0,100.0,,,-1.6600429180391814,9.249781133430389
498,3662252,São Paulo de Olivença,99.0,97.0,BR,74.64,82.6,74.64,74.64,1010.0,94.0,1010.0,1002.0,,
499,2016307,Solnechnyy,100.0,148.0,RU,0.05,-8.0,0.05,0.05,1010.0,83.0,1010.0,972.0,-58.729842255725416,-152.56433377208856
500,2068655,Katherine,54.0,228.0,AU,8.96,96.98,89.6,89.6,1005.0,62.0,,,15.80282483941616,-95.86475552455721
501,3664078,Humaitá,69.0,339.0,BR,7.23,79.56,72.3,72.3,1011.0,98.0,1011.0,1006.0,,
502,129933,Jūybār,100.0,191.0,IR,48.81,44.64,48.81,48.81,1020.0,54.0,1020.0,1021.0,,
503,1636426,Manggar,100.0,231.0,ID,83.52,90.01,83.52,83.52,1011.0,71.0,1011.0,1010.0,68.64623911515866,-132.12858873413973
504,5969025,Haines Junction,100.0,100.0,CA,0.68,-0.63,6.8,6.8,1004.0,84.0,1004.0,928.0,6.491438557924269,-75.71768815518739
505,2514651,Los Llanos de Aridane,0.0,300.0,ES,56.66,51.15,54.0,60.8,1021.0,67.0,,,,
506,69500,Zabid,4.0,172.0,YE,72.43,72.63,72.43,72.43,1015.0,66.0,1015.0,1003.0,80.0861924492699,56.536409977530155
507,2191562,Dunedin,97.0,8.99,NZ,60.01,57.43,60.01,60.01,1013.0,71.0,,,48.660173604051835,-151.32636341504374
508,2092164,Lorengau,88.0,62.0,PG,84.99,92.35,84.99,84.99,1007.0,73.0,1007.0,1007.0,14.7091592901794,157.2927480175103
509,1651103,Atambua,58.0,299.0,ID,80.92,87.46,80.92,80.92,1008.0,81.0,1008.0,970.0,-34.50643752207409,73.8435652906249
510,4955336,Weymouth,75.0,320.0,US,2.73,13.87,26.01,28.99,1028.0,32.0,,,-4.050492951628286,64.62190433780106
511,1789647,Xichang,78.0,326.0,CN,48.65,44.51,48.65,48.65,1022.0,57.0,1022.0,850.0,-60.20366920303344,-171.20287887174118
512,654440,Kangasala,90.0,160.0,FI,35.87,27.1,35.6,36.0,1008.0,100.0,,,-14.247357703861056,110.95253408721106
513,1273193,Deoria,68.0,333.0,IN,62.73,57.07,62.73,62.73,1018.0,39.0,1018.0,1009.0,-15.61202585683941,102.46847497698275
514,2155562,Nelson Bay,40.0,70.0,AU,84.18,83.55,78.01,91.0,1010.0,66.0,,,-21.799026292931202,-111.20893425337863
515,3664525,Codajás,100.0,17.0,BR,71.92,79.54,71.92,71.92,1010.0,96.0,1010.0,1006.0,,
516,3663517,Manaus,40.0,20.0,BR,74.32,80.96,73.4,75.2,1009.0,88.0,,,-72.24512611453773,-107.6646839326092
517,3617459,Nueva Guinea,18.0,46.0,NI,70.93,74.7,70.93,70.93,1011.0,95.0,1011.0,989.0,30.114022821803815,70.39295109636046
518,1307741,Myitkyina,0.0,19.0,MM,63.54,62.13,63.54,63.54,1019.0,61.0,1019.0,1002.0,82.00664150353839,66.50124221991857
519,5861897,Fairbanks,90.0,33.0,US,9.75,1.11,8.6,10.4,1004.0,66.0,,,-10.64622384898135,-101.75169485416053
520,3187719,Vinkovci,90.0,140.0,HR,3.74,31.73,37.4,37.4,1023.0,93.0,,,69.86448585628301,-70.4888604389243
521,934479,Grand Gaube,3.0,15.01,MU,78.01,82.78,78.01,78.01,1015.0,85.0,,,-53.41319596801124,-99.17750432421064
522,6149996,Smithers,75.0,130.0,CA,2.84,20.17,28.4,28.4,998.0,92.0,,,-18.635295789872757,-99.8698393126062
523,4944903,Nantucket,1.0,330.0,US,3.38,20.12,33.8,33.8,1027.0,34.0,,,-74.1420416637275,-144.07423527706732
524,2125693,Evensk,84.0,4.0,RU,6.75,-10.14,6.75,6.75,1007.0,83.0,1007.0,1000.0,1.3957711605410879,114.06726651674057
525,5021632,Cloquet,90.0,199.0,US,15.93,6.78,15.8,16.0,1020.0,78.0,,,-61.565072325989945,-85.84425613642027
526,1293960,Taunggyi,99.0,162.0,MM,62.69,64.53,62.69,62.69,1018.0,81.0,1018.0,863.0,-1.9623018039240208,-99.82329290800541
527,2264923,Peniche,100.0,25.01,PT,59.65,52.03,59.0,61.0,1008.0,83.0,,,60.863992787857455,-65.14698258370784
528,4500920,Brigantine,1.0,360.0,US,31.64,23.77,26.6,34.0,1028.0,73.0,,,28.67909980983579,67.46410539751835
529,4021858,Guerrero Negro,0.0,9.0,MX,61.72,50.79,61.72,61.72,1018.0,38.0,1018.0,1018.0,16.065951110824003,-28.929484217690487
530,292672,Sharjah city,0.0,80.0,AE,64.63,63.66,62.6,66.2,1019.0,72.0,,,,
531,490846,Solotcha,14.0,298.0,RU,0.19,11.64,19.0,19.0,1006.0,100.0,,,37.28863054200394,-0.010868561313429836
532,2610343,Vestmanna,96.0,140.0,FO,4.46,39.02,44.6,44.6,999.0,93.0,,,55.261653820999385,59.29659205096138
533,544084,Koslan,99.0,239.0,RU,15.57,8.01,15.57,15.57,1017.0,97.0,1017.0,1002.0,75.66660152265354,-37.05420469186396
534,2293107,Akoupé,99.0,208.0,CI,7.27,80.19,72.7,72.7,1010.0,98.0,1010.0,994.0,,
535,699311,Novopskov,88.0,8.0,UA,27.84,19.26,27.84,27.84,1023.0,97.0,1023.0,1015.0,22.056395244226493,94.81168832285971
536,933211,Nokaneng,98.0,94.0,BW,71.53,74.14,71.53,71.53,1007.0,79.0,1007.0,903.0,75.08074946277222,-2.737430714466086
537,4255151,Bud,1.0,100.0,US,29.71,22.87,28.99,30.2,1021.0,68.0,,,85.80563548242574,-81.92529697461411
538,5380437,Pacific Grove,1.0,130.0,US,4.91,45.72,46.99,52.0,1026.0,81.0,,,-56.123766639097674,173.14427355864717
539,3628473,San Cristobal,40.0,0.0,VE,7.88,85.87,78.8,78.8,1013.0,78.0,,,88.86677817071953,-51.21957749882645
540,58933,Garoowe,0.0,53.0,SO,64.29,62.67,64.29,64.29,1015.0,74.0,1015.0,962.0,,
541,286621,Salalah,0.0,20.0,OM,7.34,68.05,73.4,73.4,1017.0,46.0,,,-19.847551850462096,-47.31280266911162
542,2070998,Geraldton,0.0,180.0,AU,0.77,68.99,77.0,77.0,1011.0,44.0,,,52.930078706774225,-168.57646652239293
543,1853174,Sakaiminato,75.0,270.0,JP,36.34,21.63,35.6,37.4,1021.0,80.0,,,-20.193302514850245,112.67947810083615
544,2873427,Markdorf,100.0,70.0,DE,38.23,33.78,35.6,41.0,1017.0,100.0,,,-38.794236054405935,120.708837330194
545,1278987,Allāpalli,0.0,90.0,IN,6.67,68.95,66.7,66.7,1017.0,77.0,1017.0,1001.0,,
